0,net,hold,trade,commission,slipp
2018-11-15 9:20,600,600,0,0,0
2018-11-15 9:25,-360,-360,0,0,0
2018-11-15 9:30,-120,-120,0,0,0
2018-11-15 9:35,360,360,0,0,0
2018-11-15 9:40,-120,-120,0,0,0
2018-11-15 9:45,240,240,0,0,0
2018-11-15 9:50,0,0,0,0,0
2018-11-15 9:55,-240,-240,0,0,0
2018-11-15 10:00,120,120,0,0,0
2018-11-15 10:05,720,720,0,0,0
2018-11-15 10:10,240,240,0,0,0
2018-11-15 10:15,360,360,0,0,0
2018-11-15 10:35,-480,-480,0,0,0
2018-11-15 10:40,-120,-120,0,0,0
2018-11-15 10:45,-120,-120,0,0,0
2018-11-15 10:50,480,480,0,0,0
2018-11-15 10:55,240,240,0,0,0
2018-11-15 11:00,600,600,0,0,0
2018-11-15 11:05,480,480,0,0,0
2018-11-15 11:10,0,0,0,0,0
2018-11-15 11:15,120,120,0,0,0
2018-11-15 11:20,-360,-360,0,0,0
2018-11-15 11:25,120,120,0,0,0
2018-11-15 11:30,720,720,0,0,0
2018-11-15 13:35,0,0,0,0,0
2018-11-15 13:40,-240,-240,0,0,0
2018-11-15 13:45,-240,-240,0,0,0
2018-11-15 13:50,0,0,0,0,0
2018-11-15 13:55,600,600,0,0,0
2018-11-15 14:00,0,0,0,0,0
2018-11-15 14:05,120,120,0,0,0
2018-11-15 14:10,-240,-240,0,0,0
2018-11-15 14:15,0,0,0,0,0
2018-11-15 14:20,0,0,0,0,0
2018-11-15 14:25,-360,-360,0,0,0
2018-11-15 14:30,-360,-360,0,0,0
2018-11-15 14:35,-240,-240,0,0,0
2018-11-15 14:40,0,0,0,0,0
2018-11-15 14:45,0,0,0,0,0
2018-11-15 14:50,0,0,0,0,0
2018-11-15 14:55,-600,-600,0,0,0
2018-11-15 15:00,-120,-120,0,0,0
2018-11-15 21:05,-120,-120,0,0,0
2018-11-15 21:10,-600,-600,0,0,0
2018-11-15 21:15,0,0,0,0,0
2018-11-15 21:20,120,120,0,0,0
2018-11-15 21:25,-120,-120,0,0,0
2018-11-15 21:30,-2280,-2280,0,0,0
2018-11-15 21:35,240,240,0,0,0
2018-11-15 21:40,360,360,0,0,0
2018-11-15 21:45,120,120,0,0,0
2018-11-15 21:50,0,0,0,0,0
2018-11-15 21:55,-120,-120,0,0,0
2018-11-15 22:00,-120,-120,0,0,0
2018-11-15 22:05,0,0,0,0,0
2018-11-15 22:10,120,120,0,0,0
2018-11-15 22:15,240,240,0,0,0
2018-11-15 22:20,480,480,0,0,0
2018-11-15 22:25,-960,-960,0,0,0
2018-11-15 22:30,480,480,0,0,0
2018-11-15 22:35,-120,-120,0,0,0
2018-11-15 22:40,-120,-120,0,0,0
2018-11-15 22:45,-480,-480,0,0,0
2018-11-15 22:50,360,360,0,0,0
2018-11-15 22:55,-240,-240,0,0,0
2018-11-15 23:00,0,0,0,0,0
2018-11-15 23:05,0,0,0,0,0
2018-11-15 23:10,360,360,0,0,0
2018-11-15 23:15,-240,-240,0,0,0
2018-11-15 23:20,240,240,0,0,0
2018-11-15 23:25,0,0,0,0,0
2018-11-15 23:30,-480,-480,0,0,0
2018-11-16 9:05,-7080,-7080,0,0,0
2018-11-16 9:10,-2520,-2520,0,0,0
2018-11-16 9:15,1320,1320,0,0,0
2018-11-16 9:20,480,480,0,0,0
2018-11-16 9:25,-240,-240,0,0,0
2018-11-16 9:30,2160,2160,0,0,0
2018-11-16 9:35,-480,-480,0,0,0
2018-11-16 9:40,480,480,0,0,0
2018-11-16 9:45,-1080,-1080,0,0,0
2018-11-16 9:50,720,720,0,0,0
2018-11-16 9:55,120,120,0,0,0
2018-11-16 10:00,-120,-120,0,0,0
2018-11-16 10:05,0,0,0,0,0
2018-11-16 10:10,360,360,0,0,0
2018-11-16 10:15,0,0,0,0,0
2018-11-16 10:35,0,0,0,0,0
2018-11-16 10:40,360,360,0,0,0
2018-11-16 10:45,0,0,0,0,0
2018-11-16 10:50,1200,1200,0,0,0
2018-11-16 10:55,-360,-360,0,0,0
2018-11-16 11:00,120,120,0,0,0
2018-11-16 11:05,120,120,0,0,0
2018-11-16 11:10,0,0,0,0,0
2018-11-16 11:15,-480,-480,0,0,0
2018-11-16 11:20,360,360,0,0,0
2018-11-16 11:25,120,120,0,0,0
2018-11-16 11:30,-240,-240,0,0,0
2018-11-16 13:35,-120,-120,0,0,0
2018-11-16 13:40,-480,-480,0,0,0
2018-11-16 13:45,-360,-360,0,0,0
2018-11-16 13:50,240,240,0,0,0
2018-11-16 13:55,-1320,-1320,0,0,0
2018-11-16 14:00,360,360,0,0,0
2018-11-16 14:05,-120,-120,0,0,0
2018-11-16 14:10,-120,-120,0,0,0
2018-11-16 14:15,480,480,0,0,0
2018-11-16 14:20,-480,-480,0,0,0
2018-11-16 14:25,-720,-720,0,0,0
2018-11-16 14:30,120,120,0,0,0
2018-11-16 14:35,-240,-240,0,0,0
2018-11-16 14:40,-360,-360,0,0,0
2018-11-16 14:45,-240,-240,0,0,0
2018-11-16 14:50,480,480,0,0,0
2018-11-16 14:55,-960,-960,0,0,0
2018-11-16 15:00,-1080,-1080,0,0,0
2018-11-16 21:05,1800,1800,0,0,0
2018-11-16 21:10,840,840,0,0,0
2018-11-16 21:15,-840,-840,0,0,0
2018-11-16 21:20,-120,-120,0,0,0
2018-11-16 21:25,120,120,0,0,0
2018-11-16 21:30,-120,-120,0,0,0
2018-11-16 21:35,360,360,0,0,0
2018-11-16 21:40,-240,-240,0,0,0
2018-11-16 21:45,-360,-360,0,0,0
2018-11-16 21:50,120,120,0,0,0
2018-11-16 21:55,0,0,0,0,0
2018-11-16 22:00,480,480,0,0,0
2018-11-16 22:05,360,360,0,0,0
2018-11-16 22:10,0,0,0,0,0
2018-11-16 22:15,-120,-120,0,0,0
2018-11-16 22:20,0,0,0,0,0
2018-11-16 22:25,-120,-120,0,0,0
2018-11-16 22:30,360,360,0,0,0
2018-11-16 22:35,-360,-360,0,0,0
2018-11-16 22:40,120,120,0,0,0
2018-11-16 22:45,-240,-240,0,0,0
2018-11-16 22:50,-240,-240,0,0,0
2018-11-16 22:55,-120,-120,0,0,0
2018-11-16 23:00,0,0,0,0,0
2018-11-16 23:05,-120,-120,0,0,0
2018-11-16 23:10,-120,-120,0,0,0
2018-11-16 23:15,120,120,0,0,0
2018-11-16 23:20,0,0,0,0,0
2018-11-16 23:25,600,600,0,0,0
2018-11-16 23:30,0,0,0,0,0
2018-11-19 9:05,-600,-600,0,0,0
2018-11-19 9:10,480,480,0,0,0
2018-11-19 9:15,600,600,0,0,0
2018-11-19 9:20,-120,-120,0,0,0
2018-11-19 9:25,-120,-120,0,0,0
2018-11-19 9:30,0,0,0,0,0
2018-11-19 9:35,0,0,0,0,0
2018-11-19 9:40,0,0,0,0,0
2018-11-19 9:45,120,120,0,0,0
2018-11-19 9:50,0,0,0,0,0
2018-11-19 9:55,-360,-360,0,0,0
2018-11-19 10:00,-120,-120,0,0,0
2018-11-19 10:05,480,480,0,0,0
2018-11-19 10:10,-240,-240,0,0,0
2018-11-19 10:15,0,0,0,0,0
2018-11-19 10:35,0,0,0,0,0
2018-11-19 10:40,360,360,0,0,0
2018-11-19 10:45,120,120,0,0,0
2018-11-19 10:50,-240,-240,0,0,0
2018-11-19 10:55,240,240,0,0,0
2018-11-19 11:00,0,0,0,0,0
2018-11-19 11:05,0,0,0,0,0
2018-11-19 11:10,480,480,0,0,0
2018-11-19 11:15,-240,-240,0,0,0
2018-11-19 11:20,0,0,0,0,0
2018-11-19 11:25,0,0,0,0,0
2018-11-19 11:30,-360,-360,0,0,0
2018-11-19 13:35,720,720,0,0,0
2018-11-19 13:40,-240,-240,0,0,0
2018-11-19 13:45,600,600,0,0,0
2018-11-19 13:50,0,0,0,0,0
2018-11-19 13:55,-360,-360,0,0,0
2018-11-19 14:00,120,120,0,0,0
2018-11-19 14:05,-240,-240,0,0,0
2018-11-19 14:10,720,720,0,0,0
2018-11-19 14:15,-360,-360,0,0,0
2018-11-19 14:20,-120,-120,0,0,0
2018-11-19 14:25,120,120,0,0,0
2018-11-19 14:30,-240,-240,0,0,0
2018-11-19 14:35,0,0,0,0,0
2018-11-19 14:40,840,840,0,0,0
2018-11-19 14:45,-240,-240,0,0,0
2018-11-19 14:50,-240,-240,0,0,0
2018-11-19 14:55,-240,-240,0,0,0
2018-11-19 15:00,600,600,0,0,0
2018-11-19 21:05,480,480,0,0,0
2018-11-19 21:10,-360,-360,0,0,0
2018-11-19 21:15,-120,-120,0,0,0
2018-11-19 21:20,0,0,0,0,0
2018-11-19 21:25,120,120,0,0,0
2018-11-19 21:30,0,0,0,0,0
2018-11-19 21:35,240,240,0,0,0
2018-11-19 21:40,-120,-120,0,0,0
2018-11-19 21:45,-360,-360,0,0,0
2018-11-19 21:50,120,120,0,0,0
2018-11-19 21:55,480,480,0,0,0
2018-11-19 22:00,360,360,0,0,0
2018-11-19 22:05,120,120,0,0,0
2018-11-19 22:10,-360,-360,0,0,0
2018-11-19 22:15,480,480,0,0,0
2018-11-19 22:20,360,360,0,0,0
2018-11-19 22:25,2160,2160,0,0,0
2018-11-19 22:30,-480,-480,0,0,0
2018-11-19 22:35,-120,-120,0,0,0
2018-11-19 22:40,-240,-240,0,0,0
2018-11-19 22:45,-240,-240,0,0,0
2018-11-19 22:50,-120,-120,0,0,0
2018-11-19 22:55,120,120,0,0,0
2018-11-19 23:00,0,0,0,0,0
2018-11-19 23:05,840,840,0,0,0
2018-11-19 23:10,-240,-240,0,0,0
2018-11-19 23:15,0,0,0,0,0
2018-11-19 23:20,-120,-120,0,0,0
2018-11-19 23:25,-720,-720,0,0,0
2018-11-19 23:30,-240,-240,0,0,0
2018-11-20 9:05,-840,-840,0,0,0
2018-11-20 9:10,840,840,0,0,0
2018-11-20 9:15,480,480,0,0,0
2018-11-20 9:20,1200,1200,0,0,0
2018-11-20 9:25,-240,-240,0,0,0
2018-11-20 9:30,-480,-480,0,0,0
2018-11-20 9:35,0,0,0,0,0
2018-11-20 9:40,-720,-720,0,0,0
2018-11-20 9:45,-600,-600,0,0,0
2018-11-20 9:50,360,360,0,0,0
2018-11-20 9:55,-120,-120,0,0,0
2018-11-20 10:00,-840,-840,0,0,0
2018-11-20 10:05,-360,-360,0,0,0
2018-11-20 10:10,120,120,0,0,0
2018-11-20 10:15,-360,-360,0,0,0
2018-11-20 10:35,-1080,-1080,0,0,0
2018-11-20 10:40,-2160,-2160,0,0,0
2018-11-20 10:45,1080,1080,0,0,0
2018-11-20 10:50,480,480,0,0,0
2018-11-20 10:55,1320,1320,0,0,0
2018-11-20 11:00,-120,-120,0,0,0
2018-11-20 11:05,120,120,0,0,0
2018-11-20 11:10,120,120,0,0,0
2018-11-20 11:15,120,120,0,0,0
2018-11-20 11:20,120,120,0,0,0
2018-11-20 11:25,-120,-120,0,0,0
2018-11-20 11:30,0,0,0,0,0
2018-11-20 13:35,120,120,0,0,0
2018-11-20 13:40,360,360,0,0,0
2018-11-20 13:45,0,0,0,0,0
2018-11-20 13:50,-120,-120,0,0,0
2018-11-20 13:55,-840,-840,0,0,0
2018-11-20 14:00,-120,-120,0,0,0
2018-11-20 14:05,360,360,0,0,0
2018-11-20 14:10,-360,-360,0,0,0
2018-11-20 14:15,-120,-120,0,0,0
2018-11-20 14:20,-480,-480,0,0,0
2018-11-20 14:25,240,240,0,0,0
2018-11-20 14:30,480,480,0,0,0
2018-11-20 14:35,0,0,0,0,0
2018-11-20 14:40,-240,-240,0,0,0
2018-11-20 14:45,0,0,0,0,0
2018-11-20 14:50,600,600,0,0,0
2018-11-20 14:55,-240,-240,0,0,0
2018-11-20 15:00,0,0,0,0,0
2018-11-20 21:05,-600,-600,0,0,0
2018-11-20 21:10,720,720,0,0,0
2018-11-20 21:15,-1080,-1080,0,0,0
2018-11-20 21:20,360,360,0,0,0
2018-11-20 21:25,0,0,0,0,0
2018-11-20 21:30,120,120,0,0,0
2018-11-20 21:35,600,600,0,0,0
2018-11-20 21:40,-840,-840,0,0,0
2018-11-20 21:45,480,480,0,0,0
2018-11-20 21:50,-240,-240,0,0,0
2018-11-20 21:55,-480,-480,0,0,0
2018-11-20 22:00,-240,-240,0,0,0
2018-11-20 22:05,480,480,0,0,0
2018-11-20 22:10,120,120,0,0,0
2018-11-20 22:15,120,120,0,0,0
2018-11-20 22:20,240,240,0,0,0
2018-11-20 22:25,240,240,0,0,0
2018-11-20 22:30,-120,-120,0,0,0
2018-11-20 22:35,0,0,0,0,0
2018-11-20 22:40,-480,-480,0,0,0
2018-11-20 22:45,360,360,0,0,0
2018-11-20 22:50,0,0,0,0,0
2018-11-20 22:55,600,600,0,0,0
2018-11-20 23:00,-360,-360,0,0,0
2018-11-20 23:05,120,120,0,0,0
2018-11-20 23:10,1440,1440,0,0,0
2018-11-20 23:15,-360,-360,0,0,0
2018-11-20 23:20,120,120,0,0,0
2018-11-20 23:25,-600,-600,0,0,0
2018-11-20 23:30,360,360,0,0,0
2018-11-21 9:05,120,120,0,0,0
2018-11-21 9:10,-480,-480,0,0,0
2018-11-21 9:15,-1080,-1080,0,0,0
2018-11-21 9:20,-1320,-1320,0,0,0
2018-11-21 9:25,-2520,-2520,0,0,0
2018-11-21 9:30,240,240,0,0,0
2018-11-21 9:35,-1440,-1440,0,0,0
2018-11-21 9:40,-120,-120,0,0,0
2018-11-21 9:45,240,240,0,0,0
2018-11-21 9:50,240,240,0,0,0
2018-11-21 9:55,-360,-360,0,0,0
2018-11-21 10:00,120,120,0,0,0
2018-11-21 10:05,-600,-600,0,0,0
2018-11-21 10:10,-120,-120,0,0,0
2018-11-21 10:15,600,600,0,0,0
2018-11-21 10:35,240,240,0,0,0
2018-11-21 10:40,-360,-360,0,0,0
2018-11-21 10:45,960,960,0,0,0
2018-11-21 10:50,0,0,0,0,0
2018-11-21 10:55,-360,-360,0,0,0
2018-11-21 11:00,360,360,0,0,0
2018-11-21 11:05,-120,-120,0,0,0
2018-11-21 11:10,-240,-240,0,0,0
2018-11-21 11:15,600,600,0,0,0
2018-11-21 11:20,-240,-240,0,0,0
2018-11-21 11:25,-120,-120,0,0,0
2018-11-21 11:30,-840,-840,0,0,0
2018-11-21 13:35,840,840,0,0,0
2018-11-21 13:40,-480,-480,0,0,0
2018-11-21 13:45,0,0,0,0,0
2018-11-21 13:50,0,0,0,0,0
2018-11-21 13:55,-360,-360,0,0,0
2018-11-21 14:00,-360,-360,0,0,0
2018-11-21 14:05,720,720,0,0,0
2018-11-21 14:10,0,0,0,0,0
2018-11-21 14:15,240,240,0,0,0
2018-11-21 14:20,-240,-240,0,0,0
2018-11-21 14:25,0,0,0,0,0
2018-11-21 14:30,360,360,0,0,0
2018-11-21 14:35,-480,-480,0,0,0
2018-11-21 14:40,0,0,0,0,0
2018-11-21 14:45,0,0,0,0,0
2018-11-21 14:50,360,360,0,0,0
2018-11-21 14:55,-360,-360,0,0,0
2018-11-21 15:00,-240,-240,0,0,0
2018-11-21 21:05,960,960,0,0,0
2018-11-21 21:10,600,600,0,0,0
2018-11-21 21:15,240,240,0,0,0
2018-11-21 21:20,-240,-240,0,0,0
2018-11-21 21:25,-120,-120,0,0,0
2018-11-21 21:30,-120,-120,0,0,0
2018-11-21 21:35,480,480,0,0,0
2018-11-21 21:40,-360,-360,0,0,0
2018-11-21 21:45,0,0,0,0,0
2018-11-21 21:50,0,0,0,0,0
2018-11-21 21:55,-360,-360,0,0,0
2018-11-21 22:00,480,480,0,0,0
2018-11-21 22:05,240,240,0,0,0
2018-11-21 22:10,120,120,0,0,0
2018-11-21 22:15,-240,-240,0,0,0
2018-11-21 22:20,120,120,0,0,0
2018-11-21 22:25,120,120,0,0,0
2018-11-21 22:30,-360,-360,0,0,0
2018-11-21 22:35,0,0,0,0,0
2018-11-21 22:40,120,120,0,0,0
2018-11-21 22:45,960,960,0,0,0
2018-11-21 22:50,1440,1440,0,0,0
2018-11-21 22:55,-840,-840,0,0,0
2018-11-21 23:00,240,240,0,0,0
2018-11-21 23:05,-720,-720,0,0,0
2018-11-21 23:10,480,480,0,0,0
2018-11-21 23:15,-120,-120,0,0,0
2018-11-21 23:20,0,0,0,0,0
2018-11-21 23:25,0,0,0,0,0
2018-11-21 23:30,-240,-240,0,0,0
2018-11-22 9:05,240,240,0,0,0
2018-11-22 9:10,0,0,0,0,0
2018-11-22 9:15,360,360,0,0,0
2018-11-22 9:20,-240,-240,0,0,0
2018-11-22 9:25,120,120,0,0,0
2018-11-22 9:30,120,120,0,0,0
2018-11-22 9:35,-480,-480,0,0,0
2018-11-22 9:40,240,240,0,0,0
2018-11-22 9:45,-120,-120,0,0,0
2018-11-22 9:50,120,120,0,0,0
2018-11-22 9:55,120,120,0,0,0
2018-11-22 10:00,0,0,0,0,0
2018-11-22 10:05,0,0,0,0,0
2018-11-22 10:10,-360,-360,0,0,0
2018-11-22 10:15,240,240,0,0,0
2018-11-22 10:35,-120,-120,0,0,0
2018-11-22 10:40,0,0,0,0,0
2018-11-22 10:45,-1080,-1080,0,0,0
2018-11-22 10:50,360,360,0,0,0
2018-11-22 10:55,600,600,0,0,0
2018-11-22 11:00,-120,-120,0,0,0
2018-11-22 11:05,0,0,0,0,0
2018-11-22 11:10,360,360,0,0,0
2018-11-22 11:15,0,0,0,0,0
2018-11-22 11:20,-120,-120,0,0,0
2018-11-22 11:25,120,120,0,0,0
2018-11-22 11:30,-120,-120,0,0,0
2018-11-22 13:35,0,0,0,0,0
2018-11-22 13:40,240,240,0,0,0
2018-11-22 13:45,-120,-120,0,0,0
2018-11-22 13:50,-600,-600,0,0,0
2018-11-22 13:55,120,120,0,0,0
2018-11-22 14:00,0,0,0,0,0
2018-11-22 14:05,480,480,0,0,0
2018-11-22 14:10,-240,-240,0,0,0
2018-11-22 14:15,-240,-240,0,0,0
2018-11-22 14:20,120,120,0,0,0
2018-11-22 14:25,-720,-720,0,0,0
2018-11-22 14:30,480,480,0,0,0
2018-11-22 14:35,-600,-600,0,0,0
2018-11-22 14:40,240,240,0,0,0
2018-11-22 14:45,-600,-600,0,0,0
2018-11-22 14:50,240,240,0,0,0
2018-11-22 14:55,360,360,0,0,0
2018-11-22 15:00,-360,-360,0,0,0
2018-11-22 21:05,240,240,0,0,0
2018-11-22 21:10,-480,-480,0,0,0
2018-11-22 21:15,-120,-120,0,0,0
2018-11-22 21:20,120,120,0,0,0
2018-11-22 21:25,-240,-240,0,0,0
2018-11-22 21:30,-240,-240,0,0,0
2018-11-22 21:35,120,120,0,0,0
2018-11-22 21:40,-600,-600,0,0,0
2018-11-22 21:45,360,360,0,0,0
2018-11-22 21:50,-120,-120,0,0,0
2018-11-22 21:55,120,120,0,0,0
2018-11-22 22:00,-360,-360,0,0,0
2018-11-22 22:05,120,120,0,0,0
2018-11-22 22:10,360,360,0,0,0
2018-11-22 22:15,-240,-240,0,0,0
2018-11-22 22:20,120,120,0,0,0
2018-11-22 22:25,0,0,0,0,0
2018-11-22 22:30,0,0,0,0,0
2018-11-22 22:35,120,120,0,0,0
2018-11-22 22:40,-120,-120,0,0,0
2018-11-22 22:45,240,240,0,0,0
2018-11-22 22:50,-120,-120,0,0,0
2018-11-22 22:55,720,720,0,0,0
2018-11-22 23:00,-360,-360,0,0,0
2018-11-22 23:05,240,240,0,0,0
2018-11-22 23:10,-600,-600,0,0,0
2018-11-22 23:15,360,360,0,0,0
2018-11-22 23:20,120,120,0,0,0
2018-11-22 23:25,120,120,0,0,0
2018-11-22 23:30,360,360,0,0,0
2018-11-23 9:05,600,600,0,0,0
2018-11-23 9:10,120,120,0,0,0
2018-11-23 9:15,-240,-240,0,0,0
2018-11-23 9:20,480,480,0,0,0
2018-11-23 9:25,-120,-120,0,0,0
2018-11-23 9:30,-120,-120,0,0,0
2018-11-23 9:35,120,120,0,0,0
2018-11-23 9:40,120,120,0,0,0
2018-11-23 9:45,120,120,0,0,0
2018-11-23 9:50,-240,-240,0,0,0
2018-11-23 9:55,-120,-120,0,0,0
2018-11-23 10:00,120,120,0,0,0
2018-11-23 10:05,-240,-240,0,0,0
2018-11-23 10:10,480,480,0,0,0
2018-11-23 10:15,240,240,0,0,0
2018-11-23 10:35,480,480,0,0,0
2018-11-23 10:40,840,840,0,0,0
2018-11-23 10:45,120,120,0,0,0
2018-11-23 10:50,240,240,0,0,0
2018-11-23 10:55,120,120,0,0,0
2018-11-23 11:00,0,0,0,0,0
2018-11-23 11:05,120,120,0,0,0
2018-11-23 11:10,240,240,0,0,0
2018-11-23 11:15,-120,-120,0,0,0
2018-11-23 11:20,-240,-240,0,0,0
2018-11-23 11:25,0,0,0,0,0
2018-11-23 11:30,-960,-960,0,0,0
2018-11-23 13:35,360,360,0,0,0
2018-11-23 13:40,600,600,0,0,0
2018-11-23 13:45,240,240,0,0,0
2018-11-23 13:50,-480,-480,0,0,0
2018-11-23 13:55,120,120,0,0,0
2018-11-23 14:00,4680,4680,0,0,0
2018-11-23 14:05,-600,-600,0,0,0
2018-11-23 14:10,-2040,-2040,0,0,0
2018-11-23 14:15,720,720,0,0,0
2018-11-23 14:20,-720,-720,0,0,0
2018-11-23 14:25,0,0,0,0,0
2018-11-23 14:30,-120,-120,0,0,0
2018-11-23 14:35,240,240,0,0,0
2018-11-23 14:40,-600,-600,0,0,0
2018-11-23 14:45,240,240,0,0,0
2018-11-23 14:50,-1200,-1200,0,0,0
2018-11-23 14:55,600,600,0,0,0
2018-11-23 15:00,120,120,0,0,0
2018-11-23 21:05,240,240,0,0,0
2018-11-23 21:10,-360,-360,0,0,0
2018-11-23 21:15,0,0,0,0,0
2018-11-23 21:20,1200,1200,0,0,0
2018-11-23 21:25,-480,-480,0,0,0
2018-11-23 21:30,480,480,0,0,0
2018-11-23 21:35,720,720,0,0,0
2018-11-23 21:40,-480,-480,0,0,0
2018-11-23 21:45,0,0,0,0,0
2018-11-23 21:50,-480,-480,0,0,0
2018-11-23 21:55,240,240,0,0,0
2018-11-23 22:00,-120,-120,0,0,0
2018-11-23 22:05,-480,-480,0,0,0
2018-11-23 22:10,600,600,0,0,0
2018-11-23 22:15,0,0,0,0,0
2018-11-23 22:20,-240,-240,0,0,0
2018-11-23 22:25,-120,-120,0,0,0
2018-11-23 22:30,-480,-480,0,0,0
2018-11-23 22:35,360,360,0,0,0
2018-11-23 22:40,-360,-360,0,0,0
2018-11-23 22:45,0,0,0,0,0
2018-11-23 22:50,240,240,0,0,0
2018-11-23 22:55,0,0,0,0,0
2018-11-23 23:00,240,240,0,0,0
2018-11-23 23:05,-240,-240,0,0,0
2018-11-23 23:10,-120,-120,0,0,0
2018-11-23 23:15,0,0,0,0,0
2018-11-23 23:20,-120,-120,0,0,0
2018-11-23 23:25,-240,-240,0,0,0
2018-11-23 23:30,-120,-120,0,0,0
2018-11-26 9:05,1800,1800,0,0,0
2018-11-26 9:10,-600,-600,0,0,0
2018-11-26 9:15,-360,-360,0,0,0
2018-11-26 9:20,1080,1080,0,0,0
2018-11-26 9:25,-240,-240,0,0,0
2018-11-26 9:30,0,0,0,0,0
2018-11-26 9:35,120,120,0,0,0
2018-11-26 9:40,-120,-120,0,0,0
2018-11-26 9:45,720,720,0,0,0
2018-11-26 9:50,-480,-480,0,0,0
2018-11-26 9:55,240,240,0,0,0
2018-11-26 10:00,240,240,0,0,0
2018-11-26 10:05,-360,-360,0,0,0
2018-11-26 10:10,-120,-120,0,0,0
2018-11-26 10:15,-120,-120,0,0,0
2018-11-26 10:35,120,120,0,0,0
2018-11-26 10:40,480,480,0,0,0
2018-11-26 10:45,-480,-480,0,0,0
2018-11-26 10:50,1200,1200,0,0,0
2018-11-26 10:55,600,600,0,0,0
2018-11-26 11:00,-120,-120,0,0,0
2018-11-26 11:05,0,0,0,0,0
2018-11-26 11:10,0,0,0,0,0
2018-11-26 11:15,840,840,0,0,0
2018-11-26 11:20,1680,1680,0,0,0
2018-11-26 11:25,120,120,0,0,0
2018-11-26 11:30,600,600,0,0,0
2018-11-26 13:35,2280,2280,0,0,0
2018-11-26 13:40,-1320,-1320,0,0,0
2018-11-26 13:45,120,120,0,0,0
2018-11-26 13:50,840,840,0,0,0
2018-11-26 13:55,-120,-120,0,0,0
2018-11-26 14:00,120,120,0,0,0
2018-11-26 14:05,-360,-360,0,0,0
2018-11-26 14:10,-240,-240,0,0,0
2018-11-26 14:15,120,120,0,0,0
2018-11-26 14:20,-480,-480,0,0,0
2018-11-26 14:25,600,600,0,0,0
2018-11-26 14:30,240,240,0,0,0
2018-11-26 14:35,-120,-120,0,0,0
2018-11-26 14:40,360,360,0,0,0
2018-11-26 14:45,840,840,0,0,0
2018-11-26 14:50,1440,1440,0,0,0
2018-11-26 14:55,-960,-960,0,0,0
2018-11-26 15:00,-960,-960,0,0,0
2018-11-26 21:05,2280,2280,0,0,0
2018-11-26 21:10,-960,-960,0,0,0
2018-11-26 21:15,1080,1080,0,0,0
2018-11-26 21:20,1680,1680,0,0,0
2018-11-26 21:25,-840,-840,0,0,0
2018-11-26 21:30,720,720,0,0,0
2018-11-26 21:35,-240,-240,0,0,0
2018-11-26 21:40,-600,-600,0,0,0
2018-11-26 21:45,-600,-600,0,0,0
2018-11-26 21:50,-480,-480,0,0,0
2018-11-26 21:55,600,600,0,0,0
2018-11-26 22:00,-360,-360,0,0,0
2018-11-26 22:05,-480,-480,0,0,0
2018-11-26 22:10,240,240,0,0,0
2018-11-26 22:15,-120,-120,0,0,0
2018-11-26 22:20,-1320,-1320,0,0,0
2018-11-26 22:25,0,0,0,0,0
2018-11-26 22:30,0,0,0,0,0
2018-11-26 22:35,-2280,-2280,0,0,0
2018-11-26 22:40,1440,1440,0,0,0
2018-11-26 22:45,-360,-360,0,0,0
2018-11-26 22:50,240,240,0,0,0
2018-11-26 22:55,-120,-120,0,0,0
2018-11-26 23:00,240,240,0,0,0
2018-11-26 23:05,360,360,0,0,0
2018-11-26 23:10,360,360,0,0,0
2018-11-26 23:15,-600,-600,0,0,0
2018-11-26 23:20,120,120,0,0,0
2018-11-26 23:25,-240,-240,0,0,0
2018-11-26 23:30,-600,-600,0,0,0
2018-11-27 9:05,-3000,-3000,0,0,0
2018-11-27 9:10,-1080,-1080,0,0,0
2018-11-27 9:15,480,480,0,0,0
2018-11-27 9:20,960,960,0,0,0
2018-11-27 9:25,-360,-360,0,0,0
2018-11-27 9:30,480,480,0,0,0
2018-11-27 9:35,0,0,0,0,0
2018-11-27 9:40,-240,-240,0,0,0
2018-11-27 9:45,240,240,0,0,0
2018-11-27 9:50,360,360,0,0,0
2018-11-27 9:55,960,960,0,0,0
2018-11-27 10:00,-240,-240,0,0,0
2018-11-27 10:05,360,360,0,0,0
2018-11-27 10:10,480,480,0,0,0
2018-11-27 10:15,-240,-240,0,0,0
2018-11-27 10:35,-240,-240,0,0,0
2018-11-27 10:40,-480,-480,0,0,0
2018-11-27 10:45,-240,-240,0,0,0
2018-11-27 10:50,480,480,0,0,0
2018-11-27 10:55,480,480,0,0,0
2018-11-27 11:00,1560,1560,0,0,0
2018-11-27 11:05,-360,-360,0,0,0
2018-11-27 11:10,360,360,0,0,0
2018-11-27 11:15,0,0,0,0,0
2018-11-27 11:20,-480,-480,0,0,0
2018-11-27 11:25,-360,-360,0,0,0
2018-11-27 11:30,360,360,0,0,0
2018-11-27 13:35,960,960,0,0,0
2018-11-27 13:40,-120,-120,0,0,0
2018-11-27 13:45,-120,-120,0,0,0
2018-11-27 13:50,-720,-720,0,0,0
2018-11-27 13:55,120,120,0,0,0
2018-11-27 14:00,120,120,0,0,0
2018-11-27 14:05,240,240,0,0,0
2018-11-27 14:10,240,240,0,0,0
2018-11-27 14:15,-120,-120,0,0,0
2018-11-27 14:20,-360,-360,0,0,0
2018-11-27 14:25,600,600,0,0,0
